"Name","State","Notes","User","Tags","Created","Runtime","Sweep","hidden_size","input_size","lr","num_classes","num_epochs","optimizer","prefactor","use_mup","act mean(abs(a1))","act mean(abs(a2))","act mean(abs(a3))","act mean(abs(h1))","act mean(abs(h2))","act norm a1","act norm a2","act norm a3","act norm h1","act norm h2","epoch","grad mean(abs(grad_fc1.weight))","grad mean(abs(grad_fc2.weight))","grad mean(abs(grad_fc3.weight))","grad norm fc1.weight","grad norm fc2.weight","grad norm fc3.weight","test_acc","test_loss","train_loss","trainer/global_step","val_acc","val_loss"
"mup_adam_w2048_lr0.007813_e25_b128_6604","finished","-","","","2024-10-18T01:10:37.000Z","188","","2048","3072","0.007813","10","25","adam","1.4142135623730951","true","0.5257605314254761","0.6254280805587769","1.862976551055908","0.2719230651855469","0.5158823728561401","194.55810546875","227.6190185546875","47.764198303222656","140.65731811523438","212.06976318359375","0","0.0004523688403423875","0.0002327857218915597","0.007920932956039906","1.4573414325714111","0.6500842571258545","1.4698492288589478","0.5060999989509583","1.407890796661377","1.1086382865905762","0","0.5060999989509583","1.407891035079956"
"std_adam_w9192_lr0.003906_e25_b128_7060","finished","-","","","2024-10-18T12:04:30.000Z","887","","9192","3072","0.003906","10","25","adam","1.4142135623730951","false","11.686493873596191","464.19970703125","4.001256942749023","2.3393235206604004","0.02998906932771206","9812.408203125","487931","124.635498046875","4083.42919921875","1638.451904296875","0","0.000014139027371129488","9.60593524723663e-7","0.00036385032581165433","0.15308426320552826","0.5374360084533691","6.277902126312256","0.4975999891757965","1.9398869276046753","0.7313632965087891","0","0.4975999891757965","1.939887285232544"
"mup_adam_w2048_lr0.003906_e25_b128_7874","finished","-","","","2024-10-18T01:03:14.000Z","187","","2048","3072","0.003906","10","25","adam","1.4142135623730951","true","0.5248425006866455","0.6148620843887329","1.5497655868530271","0.2712550163269043","0.500340461730957","193.98846435546875","224.74562072753903","39.47465515136719","140.0818634033203","208.48562622070312","0","0.0003236986231058836","0.00017674245464149865","0.008811989799141884","1.0467499494552612","0.4944670796394348","1.651598334312439","0.478300005197525","1.4947609901428225","1.246126651763916","0","0.478300005197525","1.4947609901428225"
"std_adam_w2048_lr0.003906_e25_b128_3485","finished","-","","","2024-10-18T00:59:59.000Z","172","","2048","3072","0.003906","10","25","adam","1.4142135623730951","false","23.596355438232425","290.280029296875","4.215367794036865","4.841609001159668","0.1021937131881714","8552.484375","149823.625","127.44200134277344","3453.724609375","951.6840209960938","0","0.00004491713480092585","0.000019975608665845357","0.0017233703983947637","0.20317554473876953","0.8281448483467102","5.672919750213623","0.4785000085830689","2.1622581481933594","0.7240127325057983","0","0.4785000085830689","2.1622579097747803"
"mup_adam_w9192_lr0.003906_e25_b128_8614","finished","-","","","2024-10-18T12:19:54.000Z","1041","","9192","3072","0.003906","10","25","adam","1.4142135623730951","true","0.6168003082275391","0.7047311067581177","1.566257357597351","0.3177294135093689","0.5651372671127319","482.5031127929687","544.4637451171875","40.07410430908203","347.3368225097656","501.1795043945313","0","0.00006672489689663053","0.00004307078052079305","0.009637384675443172","0.4581929743289947","0.5407793521881104","3.83803129196167","0.48820000886917114","1.4805976152420044","1.245507001876831","0","0.48820000886917114","1.4805978536605835"
"mup_adam_w4096_lr0.003906_e25_b128_3388","finished","-","","","2024-10-18T07:47:28.000Z","353","","4096","3072","0.003906","10","25","adam","1.4142135623730951","true","0.6181908845901489","0.7057809829711914","1.5551767349243164","0.31736719608306885","0.5652371644973755","322.8154296875","364.4674682617187","39.781883239746094","232.0346221923828","335.2288818359375","0","0.00014957136590965092","0.0000969131797319278","0.009889241307973862","0.6852085590362549","0.5428656339645386","2.6276092529296875","0.4817000031471253","1.488168239593506","1.2483400106430054","0","0.4817000031471253","1.4881677627563477"
"std_adam_w1024_lr0.003906_e25_b128_1741","finished","-","","","2024-10-17T23:52:54.000Z","133","","1024","3072","0.003906","10","25","adam","1.4142135623730951","false","25.063316345214844","216.26626586914065","5.554365158081055","5.60399866104126","0.20665307343006137","6386.4658203125","73486.6484375","160.82473754882812","2700.56982421875","858.47509765625","0","0.0000766770972404629","0.00006274932093219832","0.0034183270763605833","0.21141596138477323","0.7371549010276794","4.185641288757324","0.5024999976158142","2.3664493560791016","0.5782706141471863","0","0.5024999976158142","2.3664495944976807"
"mup_adam_w1024_lr0.003906_e25_b128_2049","finished","-","","","2024-10-17T23:55:30.000Z","142","","1024","3072","0.003906","10","25","adam","1.4142135623730951","true","0.39484554529190063","0.4889632761478424","1.5275020599365234","0.20571580529212952","0.4049612283706665","103.33734130859376","125.77489471435548","39.32927322387695","74.82928466796875","117.51797485351562","0","0.0007461394998244941","0.00029015488689765334","0.007154123391956091","1.6921336650848389","0.40821459889411926","0.9508679509162904","0.474700003862381","1.50074565410614","1.2891802787780762","0","0.474700003862381","1.500745415687561"
"mup_adam_w512_lr0.003906_e25_b128_3476","finished","-","","","2024-10-18T05:55:52.000Z","141","","512","3072","0.003906","10","25","adam","1.4142135623730951","true","0.31858956813812256","0.40692293643951416","1.531506061553955","0.16525644063949585","0.3383842706680298","58.86528015136719","74.75152587890625","39.34679412841797","42.72517013549805","69.93870544433594","0","0.001591571606695652","0.0004834493447560817","0.0058834366500377655","2.5709457397460938","0.3368639349937439","0.5490322709083557","0.46389999985694885","1.5112842321395874","1.2966067790985107","0","0.46389999985694885","1.5112836360931396"
"std_adam_w4096_lr0.003906_e25_b128_2296","finished","-","","","2024-10-18T07:41:23.000Z","311","","4096","3072","0.003906","10","25","adam","1.4142135623730951","false","19.496246337890625","378.1894226074219","4.460675239562988","3.87047815322876","0.06294829398393631","10236.28125","279474.0625","133.3875732421875","4090.14697265625","1223.35009765625","0","0.00002439664058329072","0.000005479535957420012","0.0011742282658815384","0.20283181965351105","0.734879732131958","8.338638305664062","0.4903999865055084","2.131107807159424","0.8055108785629272","0","0.4903999865055084","2.131108283996582"
