"Name","State","Notes","User","Tags","Created","Runtime","Sweep","hidden_size","input_size","lr","num_classes","num_epochs","optimizer","prefactor","use_mup","act change a1","act change a2","act change a3","act change h1","act change h2","act mean(abs(a1))","act mean(abs(a2))","act mean(abs(a3))","act mean(abs(h1))","act mean(abs(h2))","act norm a1","act norm a2","act norm a3","act norm h1","act norm h2","epoch","grad mean(abs(grad_fc1.weight))","grad mean(abs(grad_fc2.weight))","grad mean(abs(grad_fc3.weight))","grad norm fc1.weight","grad norm fc2.weight","grad norm fc3.weight","spectral_norm_W0","spectral_norm_W1","spectral_norm_W2","test_acc","test_loss","train_loss","trainer/global_step","val_acc","val_loss"
"mup_sgd_w4096_lr0.007813_e25_b128_7814","finished","-","","","2024-10-18T16:57:17.000Z","249","","4096","3072","0.007813","10","25","sgd","1.4142135623730951","true","","","","","","0.6474449634552002","0.8265182971954346","0.71858149766922","0.33228054642677307","0.5437254905700684","339.7708740234375","439.9246826171875","18.164287567138672","245.0137634277344","375.8129577636719","0","0.00003499641752569005","0.000025719364202814177","0.010671131312847136","0.16307397186756134","0.15508268773555756","3.1722967624664307","","","","0.3522999882698059","1.852433204650879","1.7628005743026731","0","0.3522999882698059","1.852433443069458"
"std_sgd_w4096_lr0.007813_e25_b128_7443","finished","-","","","2024-10-18T16:52:44.000Z","249","","4096","3072","0.007813","10","25","sgd","1.4142135623730951","false","","","","","","0.27483034133911133","0.16896885633468628","1.3798596858978271","0.14112064242362976","0.1346806287765503","144.81369018554688","87.26554107666016","36.268104553222656","104.41819763183594","80.6326904296875","0","0.000287586881313473","0.0001415989245288074","0.002115198876708746","1.340540885925293","0.8517995476722717","0.5956911444664001","","","","0.4993999898433686","1.4410912990570068","1.1649258136749268","0","0.4993999898433686","1.4410912990570068"
"mup_sgd_w4096_lr0.003906_e25_b128_3995","finished","-","","","2024-10-18T16:48:10.000Z","252","","4096","3072","0.003906","10","25","sgd","1.4142135623730951","true","","","","","","0.6110249161720276","0.7030160427093506","0.4462350010871887","0.30866801738739014","0.42049139738082886","320.1251220703125","373.95404052734375","11.586642265319824","228.61041259765625","302.9888000488281","0","0.00002749782652244903","0.000022503059881273657","0.009489896707236769","0.1271148920059204","0.13487966358661652","2.8153114318847656","","","","0.3057999908924103","2.0039467811584473","1.9769920110702517","0","0.3057999908924103","2.003946304321289"
"std_sgd_w4096_lr0.003906_e25_b128_7925","finished","-","","","2024-10-18T16:43:38.000Z","249","","4096","3072","0.003906","10","25","sgd","1.4142135623730951","false","","","","","","0.27139824628829956","0.15619301795959473","1.1692628860473633","0.13969361782073977","0.1178075075149536","142.6059112548828","81.69728088378906","30.158527374267575","103.10816955566406","73.76189422607422","0","0.0001948841381818056","0.00011308328248560429","0.00200129603035748","0.915069818496704","0.6733779311180115","0.5645256638526917","","","","0.4553000032901764","1.5697216987609863","1.386405348777771","0","0.4553000032901764","1.5697216987609863"
"mup_sgd_w4096_lr0.001953_e25_b128_6761","finished","-","","","2024-10-18T16:39:09.000Z","247","","4096","3072","0.001953","10","25","sgd","1.4142135623730951","true","","","","","","0.5832987427711487","0.6262657046318054","0.22281810641288757","0.2932838797569275","0.3384525179862976","305.8479309082031","329.46502685546875","6.011204719543457","217.29684448242188","248.97821044921875","0","0.000024766268325038258","0.00002143285564670805","0.009138484485447409","0.11435970664024352","0.1291174590587616","2.6827142238616943","","","","0.27570000290870667","2.1312527656555176","2.126340389251709","0","0.27570000290870667","2.1312522888183594"
"std_sgd_w4096_lr0.001953_e25_b128_5286","finished","-","","","2024-10-18T16:34:36.000Z","249","","4096","3072","0.001953","10","25","sgd","1.4142135623730951","false","","","","","","0.26199620962142944","0.14099425077438354","0.95737624168396","0.13467322289943695","0.09957718849182128","137.654541015625","74.23772430419922","24.403566360473633","99.23834228515624","65.19224548339844","0","0.0001412702549714595","0.00009428503835806624","0.001849415362812579","0.6596582531929016","0.5568204522132874","0.5237030982971191","","","","0.4074000120162964","1.7055455446243286","1.5435051918029783","0","0.4074000120162964","1.7055453062057495"
"mup_sgd_w4096_lr0.0009766_e25_b128_6768","finished","-","","","2024-10-18T16:30:05.000Z","249","","4096","3072","0.0009766","10","25","sgd","1.4142135623730951","true","","","","","","0.5602277517318726","0.573851466178894","0.10872269421815872","0.28223517537117004","0.29455941915512085","292.5792236328125","300.2768859863281","2.976900577545166","208.07958984375","216.99908447265625","0","0.000024634548026369885","0.000021463962184498087","0.00847077276557684","0.11356530338525772","0.12903496623039246","2.488030433654785","","","","0.2547999918460846","2.2135915756225586","2.2145438194274902","0","0.2547999918460846","2.2135913372039795"
"std_sgd_w4096_lr0.0009766_e25_b128_9663","finished","-","","","2024-10-18T16:25:32.000Z","251","","4096","3072","0.0009766","10","25","sgd","1.4142135623730951","false","","","","","","0.2494676113128662","0.12406843900680542","0.7094793319702148","0.12762002646923065","0.07922034710645676","130.44906616210938","65.33808898925781","17.999263763427734","93.78507995605467","54.50819396972656","0","0.0001068622077582404","0.000078404184023384","0.0015382550191134214","0.49476322531700134","0.4606676399707794","0.45132333040237427","","","","0.3596999943256378","1.8460007905960083","1.7468810081481934","0","0.3596999943256378","1.8460004329681396"
"mup_sgd_w4096_lr0.0004883_e25_b128_7418","finished","-","","","2024-10-18T16:21:00.000Z","249","","4096","3072","0.0004883","10","25","sgd","1.4142135623730951","true","","","","","","0.5558260679244995","0.5589442849159241","0.052359480410814285","0.2767476737499237","0.274794340133667","290.08880615234375","292.30743408203125","1.4444336891174316","204.5673065185547","204.95556640625","0","0.00002405258965154644","0.000020927869627485052","0.008158835582435131","0.11074329912662506","0.12569965422153473","2.4025821685791016","","","","0.2303999960422516","2.258071184158325","2.2627763748168945","0","0.2303999960422516","2.258070707321167"
"std_sgd_w4096_lr0.0004883_e25_b128_9854","finished","-","","","2024-10-18T16:16:28.000Z","250","","4096","3072","0.0004883","10","25","sgd","1.4142135623730951","false","","","","","","0.23975718021392825","0.1085960566997528","0.4503906965255738","0.12076596170663834","0.06227228045463562","125.41886901855467","57.1915397644043","11.628181457519531","89.24398803710938","44.852142333984375","0","0.00008620024163974449","0.00007051600550767034","0.0014079700922593474","0.3963501751422882","0.4124540090560913","0.4141816198825836","","","","0.311599999666214","1.994567632675171","1.9614155292510984","0","0.311599999666214","1.994567632675171"
"mup_sgd_w4096_lr0.0002441_e25_b128_5677","finished","-","","","2024-10-18T16:11:56.000Z","249","","4096","3072","0.0002441","10","25","sgd","1.4142135623730951","true","","","","","","0.5565275549888611","0.5609540939331055","0.04113568738102913","0.27795445919036865","0.27971750497817993","290.65594482421875","292.7676696777344","1.0743870735168457","205.36013793945312","206.574951171875","0","0.000024433573344140314","0.000021551319150603376","0.008433184586465359","0.1120326817035675","0.1296498328447342","2.477965831756592","","","","0.2029999941587448","2.2800068855285645","2.2779746055603027","0","0.2029999941587448","2.280006647109986"
"std_sgd_w4096_lr0.0002441_e25_b128_3100","finished","-","","","2024-10-18T16:07:23.000Z","249","","4096","3072","0.0002441","10","25","sgd","1.4142135623730951","false","","","","","","0.2338242083787918","0.0998302549123764","0.2462165355682373","0.11709154397249222","0.05388000607490539","122.2135009765625","52.33434295654297","6.676156044006348","86.59454345703125","39.29930877685547","0","0.0000798158798716031","0.00006956241122679785","0.0013722785515710711","0.3671039044857025","0.40801581740379333","0.3981785476207733","","","","0.2838999927043915","2.1132044792175293","2.1028032302856445","0","0.2838999927043915","2.11320424079895"
"mup_sgd_w4096_lr0.000122_e25_b128_6442","finished","-","","","2024-10-18T16:02:46.000Z","255","","4096","3072","0.000122","10","25","sgd","1.4142135623730951","true","","","","","","0.5562945604324341","0.5598381757736206","0.03011874109506607","0.2781643569469452","0.28037625551223755","290.43048095703125","292.1171875","0.7815496921539307","205.5917053222656","206.5970764160156","0","0.000024683240553713404","0.00002196153764089104","0.00850935559719801","0.11359625309705734","0.13214188814163208","2.4910287857055664","","","","0.16619999706745148","2.289787530899048","2.2910614013671875","0","0.16619999706745148","2.2897870540618896"
"std_sgd_w4096_lr0.000122_e25_b128_2346","finished","-","","","2024-10-18T15:58:01.000Z","252","","4096","3072","0.000122","10","25","sgd","1.4142135623730951","false","","","","","","0.22815579175949097","0.09405790269374847","0.12189581990242004","0.113411583006382","0.047655120491981506","119.2767105102539","49.17845153808594","3.3465945720672607","84.07952880859375","35.29164123535156","0","0.00007890092092566192","0.00007037293107714504","0.001357562723569572","0.3615662455558777","0.4138717651367187","0.3959225118160248","","","","0.2583000063896179","2.201197862625122","2.202717542648315","0","0.2583000063896179","2.2011985778808594"
"mup_sgd_w4096_lr6.103e-05_e25_b128_8533","finished","-","","","2024-10-18T15:53:16.000Z","251","","4096","3072","0.00006103","10","25","sgd","1.4142135623730951","true","","","","","","0.5546654462814331","0.5569666028022766","0.02641558088362217","0.27815306186676025","0.2750433087348938","289.32171630859375","291.016845703125","0.679108738899231","204.89849853515625","203.54592895507812","0","0.000024614468202344145","0.000021778338123112917","0.008391649462282658","0.11323948204517365","0.13110142946243286","2.4724321365356445","","","","0.13850000500679016","2.2956039905548096","2.29370641708374","0","0.13850000500679016","2.2956042289733887"
"std_sgd_w4096_lr6.103e-05_e25_b128_4104","finished","-","","","2024-10-18T15:48:15.000Z","255","","4096","3072","0.00006103","10","25","sgd","1.4142135623730951","false","","","","","","0.22926190495491028","0.0949339121580124","0.0744483694434166","0.11500158905982973","0.0472889244556427","119.7646484375","49.59687042236328","1.9966068267822263","84.83108520507812","35.04438018798828","0","0.00008034588245209306","0.00007237012323457748","0.0013864528154954314","0.3687444925308227","0.4282473027706146","0.4046872556209564","","","","0.24899999797344208","2.2460527420043945","2.247880458831787","0","0.24899999797344208","2.246051788330078"
"mup_sgd_w512_lr0.0625_e25_b128_8357","finished","-","","","2024-10-18T15:45:23.000Z","128","","512","3072","0.0625","10","25","sgd","1.4142135623730951","true","","","","","","0.5298858880996704","0.9407609105110168","1.3784085512161257","0.27938273549079895","0.7726247310638428","101.51311492919922","175.85169982910156","36.12774658203125","74.90198516845703","165.55908203125","0","0.0007977685891091824","0.00028214548365212977","0.012607178650796412","1.3320058584213257","0.2256482094526291","1.2518569231033323","","","","0.4891999959945678","1.4585933685302734","1.2134764194488523","0","0.4891999959945678","1.458593249320984"
"std_sgd_w512_lr0.0625_e25_b128_6272","finished","-","","","2024-10-18T15:42:27.000Z","131","","512","3072","0.0625","10","25","sgd","1.4142135623730951","false","","","","","","0.8396402597427368","0.444444477558136","2.512923240661621","0.35988742113113403","0.29604268074035645","158.05621337890625","82.851806640625","65.89938354492188","101.75762939453124","69.1165542602539","0","0.0016957784537225962","0.0017954354407265782","0.00518447021022439","2.721873998641968","1.3002653121948242","0.5004230737686157","","","","0.515500009059906","1.55043363571167","0.6104991436004639","0","0.515500009059906","1.55043363571167"
"mup_sgd_w512_lr0.03125_e25_b128_5282","finished","-","","","2024-10-18T15:39:29.000Z","132","","512","3072","0.03125","10","25","sgd","1.4142135623730951","true","","","","","","0.5004316568374634","0.828759491443634","1.1389178037643433","0.2668052911758423","0.6417580246925354","95.40585327148438","158.75894165039062","29.410484313964844","70.79866027832031","146.63037109375","0","0.0005416724598035216","0.00021156402362976223","0.011217881925404072","0.9113894701004028","0.163772314786911","1.1443369388580322","","","","0.43869999051094055","1.6023318767547607","1.4400124549865725","0","0.43869999051094055","1.6023319959640503"
"std_sgd_w512_lr0.03125_e25_b128_9776","finished","-","","","2024-10-18T15:36:35.000Z","129","","512","3072","0.03125","10","25","sgd","1.4142135623730951","false","","","","","","0.6147617101669312","0.4043275713920593","2.0669455528259277","0.296227365732193","0.3377872705459595","116.06832885742188","73.31387329101562","53.996334075927734","80.4678955078125","68.79228210449219","0","0.002058257581666112","0.001627855352126062","0.006428074091672897","3.3937177658081055","1.2485893964767456","0.6388786435127258","","","","0.515999972820282","1.4177428483963013","0.7760159373283386","0","0.515999972820282","1.4177427291870115"
"mup_sgd_w512_lr0.01563_e25_b128_1028","finished","-","","","2024-10-18T15:33:45.000Z","127","","512","3072","0.01563","10","25","sgd","1.4142135623730951","true","","","","","","0.4496394395828247","0.6872676014900208","0.8926107883453369","0.23927512764930725","0.49814605712890625","85.35986328125","133.29269409179688","22.80150032043457","63.30313491821289","120.32913208007812","0","0.0003837774274870754","0.0001647101598791778","0.009275193326175213","0.6379472017288208","0.1285150647163391","0.9729393124580384","","","","0.38449999690055847","1.7554097175598145","1.6157922744750977","0","0.38449999690055847","1.7554097175598145"
"std_sgd_w512_lr0.01563_e25_b128_7133","finished","-","","","2024-10-18T15:31:08.000Z","133","","512","3072","0.01563","10","25","sgd","1.4142135623730951","false","","","","","","0.5385591983795166","0.3839032649993897","1.629191517829895","0.27858448028564453","0.3292109966278076","101.79527282714844","69.90550231933594","42.428897857666016","73.8863525390625","66.498779296875","0","0.0012627830728888512","0.0010534808970987797","0.005316998343914747","2.090876817703247","0.8056432604789734","0.516183078289032","","","","0.5188999772071838","1.3651567697525024","1.03352952003479","0","0.5188999772071838","1.365156888961792"
"mup_sgd_w512_lr0.007813_e25_b128_9668","finished","-","","","2024-10-18T15:28:04.000Z","132","","512","3072","0.007813","10","25","sgd","1.4142135623730951","true","","","","","","0.38946396112442017","0.5409225225448608","0.6020154356956482","0.20482341945171356","0.3573646545410156","73.88615417480469","105.55479431152344","15.266132354736328","54.66100311279297","92.15689849853516","0","0.00026755942963063717","0.00012397421232890338","0.007502519525587559","0.4436151385307312","0.0979735404253006","0.8245649337768555","","","","0.3197000026702881","1.932742953300476","1.8784385919570925","0","0.3197000026702881","1.932742953300476"
"std_sgd_w512_lr0.007813_e25_b128_7686","finished","-","","","2024-10-18T15:25:08.000Z","127","","512","3072","0.007813","10","25","sgd","1.4142135623730951","false","","","","","","0.5053114891052246","0.34256184101104736","1.3153764009475708","0.26822203397750854","0.2780280113220215","95.6376495361328","63.91185760498047","34.22328186035156","70.55107116699219","59.86662292480469","0","0.000771643128246069","0.0007272888906300068","0.004618232138454914","1.280979037284851","0.5544941425323486","0.45661288499832153","","","","0.47780001163482666","1.49092435836792","1.268322467803955","0","0.47780001163482666","1.4909244775772097"
"mup_sgd_w512_lr0.003906_e25_b128_3641","finished","-","","","2024-10-18T15:22:08.000Z","127","","512","3072","0.003906","10","25","sgd","1.4142135623730951","true","","","","","","0.3227512836456299","0.3962981104850769","0.3058100938796997","0.16708719730377197","0.22884684801101685","61.56064224243164","77.43508911132812","8.23338508605957","44.916595458984375","62.93784713745117","0","0.00021610542898997664","0.00010172579641221093","0.0063996585085988045","0.35456016659736633","0.08170892298221588","0.6903896927833557","","","","0.26840001344680786","2.092756509780884","2.091383934020996","0","0.26840001344680786","2.0927562713623047"
"std_sgd_w512_lr0.003906_e25_b128_6649","finished","-","","","2024-10-18T15:19:32.000Z","128","","512","3072","0.003906","10","25","sgd","1.4142135623730951","false","","","","","","0.4701897501945496","0.3021300733089447","1.0914084911346436","0.24945765733718872","0.22838006913661957","89.3987808227539","57.568336486816406","28.233932495117188","66.44549560546875","52.60940933227539","0","0.0005408365977928042","0.000554178433958441","0.004136235918849707","0.9036771655082704","0.4254593253135681","0.4225096106529236","","","","0.4341999888420105","1.6246142387390137","1.4636415243148804","0","0.4341999888420105","1.6246143579483032"
"mup_sgd_w512_lr0.001953_e25_b128_3106","finished","-","","","2024-10-18T15:16:52.000Z","130","","512","3072","0.001953","10","25","sgd","1.4142135623730951","true","","","","","","0.2579724192619324","0.2773319184780121","0.10297268629074097","0.13062697649002075","0.1473480761051178","48.26409149169922","52.29686737060547","2.829986572265625","34.477291107177734","39.292930603027344","0","0.0001992355682887137","0.00008428272849414498","0.004816120956093073","0.32644355297088623","0.0674256905913353","0.5238884091377258","","","","0.25679999589920044","2.213982105255127","2.216322422027588","0","0.25679999589920044","2.213982105255127"
"std_sgd_w512_lr0.001953_e25_b128_5731","finished","-","","","2024-10-18T15:14:13.000Z","127","","512","3072","0.001953","10","25","sgd","1.4142135623730951","false","","","","","","0.4213957190513611","0.25283583998680115","0.8834085464477539","0.2244243323802948","0.17821159958839417","79.46639251708984","49.0110969543457","22.229509353637695","58.864288330078125","43.67022705078125","0","0.0004004441143479198","0.0004137499781791121","0.003317034337669611","0.6604622006416321","0.31258106231689453","0.3495611250400543","","","","0.38029998540878296","1.7754286527633667","1.6490947008132937","0","0.38029998540878296","1.7754292488098145"
"mup_sgd_w512_lr0.0009766_e25_b128_9481","finished","-","","","2024-10-18T15:11:20.000Z","131","","512","3072","0.0009766","10","25","sgd","1.4142135623730951","true","","","","","","0.23830126225948337","0.24053657054901123","0.05768375098705292","0.11893922090530396","0.11678093671798706","44.13275909423828","44.57019805908203","1.5192152261734009","31.115148544311523","31.02934837341309","0","0.00019270944176241755","0.00007497055776184425","0.003777135163545609","0.3113260865211487","0.05807201936841011","0.3999722898006439","","","","0.2148000001907349","2.2617056369781494","2.2611639499664307","0","0.2148000001907349","2.2617053985595703"
"std_sgd_w512_lr0.0009766_e25_b128_7462","finished","-","","","2024-10-18T15:08:21.000Z","130","","512","3072","0.0009766","10","25","sgd","1.4142135623730951","false","","","","","","0.36004436016082764","0.2017441987991333","0.5573328137397766","0.19109074771404264","0.12891897559165957","68.32535552978516","38.80623626708984","14.563138961791992","50.411712646484375","33.11454391479492","0","0.0002934002550318837","0.00032394827576354146","0.00278053036890924","0.48239725828170776","0.2495853751897812","0.301111102104187","","","","0.31859999895095825","1.9493945837020872","1.9055235385894775","0","0.31859999895095825","1.9493945837020872"
"mup_sgd_w512_lr0.0004883_e25_b128_8843","finished","-","","","2024-10-18T15:05:24.000Z","133","","512","3072","0.0004883","10","25","sgd","1.4142135623730951","true","","","","","","0.22451776266098025","0.22085650265216827","0.02982626110315323","0.11312860995531082","0.1046362817287445","41.368629455566406","40.81006622314453","0.785830020904541","29.31117248535156","28.048419952392575","0","0.00018102207104675472","0.00006605280213989317","0.0032728712540119886","0.29298633337020874","0.04983465000987053","0.3446345329284668","","","","0.20329999923706055","2.2842533588409424","2.282743215560913","0","0.20329999923706055","2.284252643585205"
"std_sgd_w512_lr0.0004883_e25_b128_2175","finished","-","","","2024-10-18T15:02:26.000Z","131","","512","3072","0.0004883","10","25","sgd","1.4142135623730951","false","","","","","","0.3018648624420166","0.14778348803520203","0.28208354115486145","0.1577214002609253","0.08117567747831345","57.333518981933594","28.712844848632812","7.746825218200684","41.99873352050781","22.58998107910156","0","0.00024327036226168275","0.00026568633620627224","0.002279425272718072","0.39824196696281433","0.21042877435684204","0.2482309639453888","","","","0.27070000767707825","2.103731155395508","2.1008286476135254","0","0.27070000767707825","2.1037304401397705"
"mup_sgd_w512_lr0.0002441_e25_b128_9881","finished","-","","","2024-10-18T14:59:34.000Z","128","","512","3072","0.0002441","10","25","sgd","1.4142135623730951","true","","","","","","0.22966475784778595","0.22854748368263245","0.034040823578834534","0.11464276909828186","0.1182679682970047","42.59651565551758","42.29434967041016","0.9060723781585692","30.046836853027344","30.58831214904785","0","0.0002001815300900489","0.00007427632226608694","0.0035633109509944916","0.3222988545894623","0.05588053911924362","0.3695702850818634","","","","0.16590000689029694","2.291423082351685","2.294148206710815","0","0.16590000689029694","2.2914233207702637"
"std_sgd_w512_lr0.0002441_e25_b128_6969","finished","-","","","2024-10-18T14:57:05.000Z","127","","512","3072","0.0002441","10","25","sgd","1.4142135623730951","false","","","","","","0.25378721952438354","0.11165030300617218","0.10671313852071762","0.12833794951438904","0.05775657668709755","47.19288635253906","20.85263442993164","2.9685020446777344","33.78327941894531","15.28443717956543","0","0.00023560388945043087","0.00024004929582588377","0.001820457400754094","0.38644516468048096","0.18376557528972623","0.1938519924879074","","","","0.24609999358654025","2.215550184249878","2.210856676101685","0","0.24609999358654025","2.215550422668457"
"mup_sgd_w512_lr0.000122_e25_b128_3030","finished","-","","","2024-10-18T14:54:25.000Z","131","","512","3072","0.000122","10","25","sgd","1.4142135623730951","true","","","","","","0.22998280823230743","0.2332872897386551","0.027393562719225883","0.11640552431344986","0.11710891127586363","42.43737030029297","43.19035339355469","0.706947386264801","30.176544189453125","30.58313751220703","0","0.00020333704014774412","0.00007386635115835816","0.003520563244819641","0.3305980861186981","0.055608563125133514","0.3641659915447235","","","","0.13899999856948853","2.298495054244995","2.3029465675354004","0","0.13899999856948853","2.2984941005706787"
"std_sgd_w512_lr0.000122_e25_b128_4822","finished","-","","","2024-10-18T14:51:44.000Z","127","","512","3072","0.000122","10","25","sgd","1.4142135623730951","false","","","","","","0.23449814319610596","0.09593619406223296","0.06913165748119354","0.11702145636081696","0.0494033545255661","43.17123794555664","17.84820556640625","1.859585165977478","30.563751220703125","12.986802101135254","0","0.00023291264369618148","0.0002238159067928791","0.0015676101902499795","0.377394586801529","0.1642807275056839","0.16517092287540436","","","","0.22779999673366547","2.2564969062805176","2.2580924034118652","0","0.22779999673366547","2.2564969062805176"
"mup_sgd_w512_lr6.103e-05_e25_b128_7545","finished","-","","","2024-10-18T14:49:07.000Z","128","","512","3072","0.00006103","10","25","sgd","1.4142135623730951","true","","","","","","0.22247529029846191","0.21605071425437927","0.03155873343348503","0.10958091914653778","0.10907687246799468","41.01536560058594","40.03666687011719","0.8051303029060364","28.72042465209961","28.513870239257812","0","0.00019294678349979225","0.00006857245170976967","0.0033066514879465103","0.3152037262916565","0.05083555355668068","0.34189632534980774","","","","0.10540000349283218","2.2981274127960205","2.299229145050049","0","0.10540000349283218","2.2981269359588623"
"std_sgd_w512_lr6.103e-05_e25_b128_1943","finished","-","","","2024-10-18T14:46:28.000Z","130","","512","3072","0.00006103","10","25","sgd","1.4142135623730951","false","","","","","","0.2268589287996292","0.09310518205165864","0.04131896048784256","0.11398428678512572","0.04695892333984375","41.80109405517578","17.185131072998047","1.04919695854187","29.67890739440918","12.245895385742188","0","0.00022701248235534877","0.00021654620650224388","0.001408301992341876","0.366141676902771","0.16063357889652252","0.1483884155750275","","","","0.1728000044822693","2.285405158996582","2.2893881797790527","0","0.1728000044822693","2.285404682159424"
"mup_sgd_w2048_lr0.0625_e25_b128_8420","finished","-","","","2024-10-18T04:04:42.000Z","158","","2048","3072","0.0625","10","25","sgd","1.4142135623730951","true","","","","","","0.6628748178482056","1.1092665195465088","1.416837453842163","0.3441084623336792","0.9193576574325562","249.45184326171875","408.09124755859375","37.10889434814453","181.42657470703125","384.1375122070313","0","0.00020887957361992449","0.00009213917655870318","0.01444398332387209","0.6913148164749146","0.28321242332458496","2.851228952407837","","","","0.49880000948905945","1.4305754899978638","1.155245304107666","0","0.49880000948905945","1.4305754899978638"
"std_sgd_w2048_lr0.0625_e25_b128_2973","finished","-","","","2024-10-18T04:01:14.000Z","157","","2048","3072","0.0625","10","25","sgd","1.4142135623730951","false","","","","","","0.4950212836265564","0.2432384490966797","2.797348737716675","0.20309406518936157","0.15585491061210632","187.2967071533203","91.35145568847656","73.08695220947266","117.23462677001952","74.21309661865234","0","0.0009167673997581004","0.0005258872988633811","0.0027585425414144993","3.0070667266845703","1.5297740697860718","0.5538954138755798","","","","0.5264999866485596","1.5892889499664309","0.465837836265564","0","0.5264999866485596","1.589289307594299"
"mup_sgd_w2048_lr0.03125_e25_b128_8408","finished","-","","","2024-10-18T03:57:42.000Z","157","","2048","3072","0.03125","10","25","sgd","1.4142135623730951","true","","","","","","0.644481897354126","1.0027401447296145","1.1793832778930664","0.3384411334991455","0.7902968525886536","241.7447967529297","375.30859375","30.54891586303711","176.86605834960938","347.52581787109375","0","0.00013463202049024403","0.00006893548561492935","0.013192988000810146","0.4487489759922027","0.20923638343811035","2.627946615219116","","","","0.4578000009059906","1.569249987602234","1.388061285018921","0","0.4578000009059906","1.569250226020813"
"std_sgd_w2048_lr0.03125_e25_b128_7930","finished","-","","","2024-10-18T03:54:37.000Z","155","","2048","3072","0.03125","10","25","sgd","1.4142135623730951","false","","","","","","0.36953067779541016","0.22682920098304749","2.1631131172180176","0.1738412380218506","0.19093511998653412","138.96437072753906","82.35504150390625","56.956329345703125","94.81501770019533","77.6435546875","0","0.0012582024792209268","0.0005667597288265824","0.004279750399291515","4.189053058624268","1.7139291763305664","0.799183189868927","","","","0.5200999975204468","1.4326400756835938","0.7780005931854248","0","0.5200999975204468","1.4326400756835938"
"mup_sgd_w2048_lr0.01563_e25_b128_5497","finished","-","","","2024-10-18T03:51:23.000Z","163","","2048","3072","0.01563","10","25","sgd","1.4142135623730951","true","","","","","","0.606904149055481","0.867916464805603","0.9434366226196288","0.31606733798980713","0.6417185068130493","226.41700744628903","328.32269287109375","24.245418548583984","165.22576904296875","296.4814453125","0","0.00009574975410941988","0.00005633687396766618","0.011781582608819008","0.3174557387828827","0.16981039941310885","2.372175693511963","","","","0.3995999991893768","1.717956781387329","1.569326400756836","0","0.3995999991893768","1.717956304550171"
"std_sgd_w2048_lr0.01563_e25_b128_8264","finished","-","","","2024-10-18T03:48:10.000Z","156","","2048","3072","0.01563","10","25","sgd","1.4142135623730951","false","","","","","","0.33349764347076416","0.22132381796836853","1.6505284309387207","0.169448584318161","0.18813815712928772","125.46900939941406","80.09056091308594","43.46637725830078","89.73728942871094","75.93970489501953","0","0.0006826412864029408","0.00034091653651557863","0.003089441452175379","2.2662100791931152","1.050660252571106","0.6067867875099182","","","","0.5246999859809875","1.3445011377334597","0.9937565326690674","0","0.5246999859809875","1.344501495361328"
"mup_sgd_w2048_lr0.007813_e25_b128_8083","finished","-","","","2024-10-18T03:45:05.000Z","156","","2048","3072","0.007813","10","25","sgd","1.4142135623730951","true","","","","","","0.5562407970428467","0.7206521034240723","0.6808671951293945","0.290466845035553","0.47795966267585754","207.31515502929688","274.594970703125","17.36874008178711","151.2869110107422","237.28721618652344","0","0.00007011750130914152","0.000045048938773106784","0.009587123058736324","0.2307905554771423","0.13709591329097748","2.037468194961548","","","","0.34209999442100525","1.880160927772522","1.8075610399246216","0","0.34209999442100525","1.8801612854003904"
"std_sgd_w2048_lr0.007813_e25_b128_5175","finished","-","","","2024-10-18T03:41:57.000Z","157","","2048","3072","0.007813","10","25","sgd","1.4142135623730951","false","","","","","","0.31966447830200195","0.20523357391357425","1.364511251449585","0.16458171606063843","0.16752061247825625","119.9804229736328","75.71351623535156","35.70301818847656","86.72373962402344","70.79939270019531","0","0.00040478011942468584","0.0002345717221032828","0.0027042150031775236","1.338332176208496","0.7080999612808228","0.536080002784729","","","","0.49050000309944153","1.4544212818145752","1.232560634613037","0","0.49050000309944153","1.4544216394424438"
"mup_sgd_w2048_lr0.003906_e25_b128_1459","finished","-","","","2024-10-18T03:38:50.000Z","156","","2048","3072","0.003906","10","25","sgd","1.4142135623730951","true","","","","","","0.51936936378479","0.5983902215957642","0.38439419865608215","0.26309341192245483","0.3490254282951355","193.0859375","225.8799743652344","10.149490356445312","138.14453125","181.0017547607422","0","0.000053737283451482654","0.00003867519262712449","0.008516144938766956","0.17663773894309998","0.1176690235733986","1.8021271228790283","","","","0.29829999804496765","2.040339469909668","2.025533676147461","0","0.29829999804496765","2.040339946746826"
"std_sgd_w2048_lr0.003906_e25_b128_6783","finished","-","","","2024-10-18T03:35:45.000Z","156","","2048","3072","0.003906","10","25","sgd","1.4142135623730951","false","","","","","","0.309272438287735","0.1876218616962433","1.1468758583068848","0.16105914115905762","0.14295724034309387","115.79339599609376","69.89634704589844","29.47433280944824","84.43006896972656","63.68510055541992","0","0.00027755441260524094","0.00018181378254666924","0.0024839823599904776","0.9240968227386476","0.5454776287078857","0.4974869191646576","","","","0.4487000107765198","1.5892276763916016","1.420696496963501","0","0.4487000107765198","1.5892279148101809"
